drugbank_id	drugbank_name	class_id	class_name
DB00531	Cyclophosphamide	CHEBI:35705	immunosuppressive agent
DB00531	Cyclophosphamide	D000970	Antineoplastic Agents
DB00531	Cyclophosphamide	D018906	Antineoplastic Agents, Alkylating
DB00531	Cyclophosphamide	D018501	Antirheumatic Agents
DB00531	Cyclophosphamide	D007155	Immunologic Factors
DB00531	Cyclophosphamide	D007166	Immunosuppressive Agents
DB00531	Cyclophosphamide	D009153	Mutagens
DB00531	Cyclophosphamide	D019653	Myeloablative Agonists
DB00531	Cyclophosphamide	D009676	Noxae
DB00534	Chlormerodrin	CHEBI:33295	diagnostic agent
DB00534	Chlormerodrin	CHEBI:35498	diuretic
DB00535	Cefdinir	N0000175488	Cephalosporin Antibacterial
DB00535	Cefdinir	N0000011161	Cephalosporins
DB00535	Cefdinir	D000900	Anti-Bacterial Agents
DB00535	Cefdinir	D000890	Anti-Infective Agents
DB00535	Cefdinir	CHEBI:36047	antibacterial drug
DB00536	Guanidine	N0000175772	Acetylcholine Releasing Agent
DB00536	Guanidine	N0000009079	Increased Acetylcholine Activity
DB00537	Ciprofloxacin	N0000175937	Quinolone Antimicrobial
DB00537	Ciprofloxacin	N0000007606	Quinolones
DB00537	Ciprofloxacin	D000900	Anti-Bacterial Agents
DB00537	Ciprofloxacin	D000890	Anti-Infective Agents
DB00537	Ciprofloxacin	CHEBI:35441	antiinfective agent
DB00537	Ciprofloxacin	CHEBI:36047	antibacterial drug
DB00537	Ciprofloxacin	D000970	Antineoplastic Agents
DB00537	Ciprofloxacin	D065609	Cytochrome P-450 CYP1A2 Inhibitors
DB00537	Ciprofloxacin	D065607	Cytochrome P-450 Enzyme Inhibitors
DB00537	Ciprofloxacin	D004791	Enzyme Inhibitors
DB00537	Ciprofloxacin	D059005	Topoisomerase II Inhibitors
DB00538	Gadoversetamide	N0000175862	Magnetic Resonance Contrast Activity
DB00538	Gadoversetamide	N0000180184	Paramagnetic Contrast Agent
DB00538	Gadoversetamide	D003287	Contrast Media
DB00539	Toremifene	N0000175826	Estrogen Agonist/Antagonist
DB00539	Toremifene	CHEBI:35610	antineoplastic agent
DB00539	Toremifene	CHEBI:50837	estrogen antagonist
DB00539	Toremifene	CHEBI:50646	bone density conservation agent
DB00539	Toremifene	CHEBI:50739	estrogen receptor modulator
DB00539	Toremifene	D000970	Antineoplastic Agents
DB00539	Toremifene	D018931	Antineoplastic Agents, Hormonal
DB00539	Toremifene	D050071	Bone Density Conservation Agents
DB00539	Toremifene	D020847	Estrogen Receptor Modulators
DB00539	Toremifene	D006727	Hormone Antagonists
DB00539	Toremifene	D020845	Selective Estrogen Receptor Modulators
DB00540	Nortriptyline	N0000175752	Tricyclic Antidepressant
DB00540	Nortriptyline	D018663	Adrenergic Agents
DB00540	Nortriptyline	D018759	Adrenergic Uptake Inhibitors
DB00540	Nortriptyline	CHEBI:35469	antidepressant
DB00540	Nortriptyline	CHEBI:35640	adrenergic uptake inhibitor
DB00540	Nortriptyline	CHEBI:35480	analgesic
DB00540	Nortriptyline	CHEBI:35610	antineoplastic agent
DB00540	Nortriptyline	D000928	Antidepressive Agents
DB00540	Nortriptyline	D000929	Antidepressive Agents, Tricyclic
DB00540	Nortriptyline	D002491	Central Nervous System Agents
DB00540	Nortriptyline	D049990	Membrane Transport Modulators
DB00540	Nortriptyline	D018377	Neurotransmitter Agents
DB00540	Nortriptyline	D014179	Neurotransmitter Uptake Inhibitors
DB00540	Nortriptyline	D011619	Psychotropic Drugs
DB00541	Vincristine	N0000175612	Vinca Alkaloid
DB00541	Vincristine	N0000007780	Vinca Alkaloids
DB00541	Vincristine	D050256	Antimitotic Agents
DB00541	Vincristine	D000970	Antineoplastic Agents
DB00541	Vincristine	D000972	Antineoplastic Agents, Phytogenic
DB00541	Vincristine	D050257	Tubulin Modulators
DB00542	Benazepril	N0000175562	Angiotensin Converting Enzyme Inhibitor
DB00542	Benazepril	N0000178477	Decreased Blood Pressure
DB00542	Benazepril	D000806	Angiotensin-Converting Enzyme Inhibitors
DB00542	Benazepril	CHEBI:35457	EC 3.4.15.1 (peptidyl-dipeptidase A) inhibitor
DB00542	Benazepril	CHEBI:50266	prodrug
DB00542	Benazepril	D000959	Antihypertensive Agents
DB00542	Benazepril	D002317	Cardiovascular Agents
DB00542	Benazepril	D004791	Enzyme Inhibitors
DB00542	Benazepril	D011480	Protease Inhibitors
DB00543	Amoxapine	N0000175752	Tricyclic Antidepressant
DB00543	Amoxapine	D018663	Adrenergic Agents
DB00543	Amoxapine	D018759	Adrenergic Uptake Inhibitors
DB00543	Amoxapine	CHEBI:35469	antidepressant
DB00543	Amoxapine	CHEBI:35640	adrenergic uptake inhibitor
DB00543	Amoxapine	CHEBI:48561	dopaminergic antagonist
DB00543	Amoxapine	CHEBI:50949	serotonin uptake inhibitor
DB00543	Amoxapine	D000928	Antidepressive Agents
DB00543	Amoxapine	D018687	Antidepressive Agents, Second-Generation
DB00543	Amoxapine	D002491	Central Nervous System Agents
DB00543	Amoxapine	D015259	Dopamine Agents
DB00543	Amoxapine	D018492	Dopamine Antagonists
DB00543	Amoxapine	D049990	Membrane Transport Modulators
DB00543	Amoxapine	D018377	Neurotransmitter Agents
DB00543	Amoxapine	D014179	Neurotransmitter Uptake Inhibitors
DB00543	Amoxapine	D011619	Psychotropic Drugs
DB00543	Amoxapine	D018490	Serotonin Agents
DB00543	Amoxapine	D017367	Serotonin Uptake Inhibitors
DB00544	Fluorouracil	N0000000233	Nucleic Acid Synthesis Inhibitors
DB00544	Fluorouracil	N0000175595	Nucleoside Metabolic Inhibitor
DB00544	Fluorouracil	CHEBI:35610	antineoplastic agent
DB00544	Fluorouracil	CHEBI:35705	immunosuppressive agent
DB00544	Fluorouracil	D000963	Antimetabolites
DB00544	Fluorouracil	D000964	Antimetabolites, Antineoplastic
DB00544	Fluorouracil	D000970	Antineoplastic Agents
DB00544	Fluorouracil	D007155	Immunologic Factors
DB00544	Fluorouracil	D007166	Immunosuppressive Agents
DB00544	Fluorouracil	D009676	Noxae
DB00545	Pyridostigmine	N0000175723	Cholinesterase Inhibitor
DB00545	Pyridostigmine	D018678	Cholinergic Agents
DB00545	Pyridostigmine	D002800	Cholinesterase Inhibitors
DB00545	Pyridostigmine	D004791	Enzyme Inhibitors
DB00545	Pyridostigmine	D018377	Neurotransmitter Agents
DB00546	Adinazolam	CHEBI:35469	antidepressant
DB00546	Adinazolam	CHEBI:35717	sedative
DB00546	Adinazolam	CHEBI:35474	anxiolytic drug
DB00546	Adinazolam	CHEBI:35623	anticonvulsant
DB00546	Adinazolam	D000928	Antidepressive Agents
DB00546	Adinazolam	D002491	Central Nervous System Agents
DB00546	Adinazolam	D011619	Psychotropic Drugs
DB00547	Desoximetasone	N0000175576	Corticosteroid
DB00547	Desoximetasone	N0000175450	Corticosteroid Hormone Receptor Agonists
DB00547	Desoximetasone	D000893	Anti-Inflammatory Agents
DB00547	Desoximetasone	CHEBI:35472	anti-inflammatory drug
DB00547	Desoximetasone	CHEBI:59683	antipruritic drug
DB00547	Desoximetasone	D005938	Glucocorticoids
DB00547	Desoximetasone	D006728	Hormones
DB00548	Azelaic Acid	N0000008841	Decreased Protein Synthesis
DB00548	Azelaic Acid	N0000009982	Decreased Sebaceous Gland Activity
DB00548	Azelaic Acid	CHEBI:35610	antineoplastic agent
DB00548	Azelaic Acid	CHEBI:50177	dermatologic drug
DB00548	Azelaic Acid	D000970	Antineoplastic Agents
DB00548	Azelaic Acid	D003879	Dermatologic Agents
DB00549	Zafirlukast	N0000175777	Leukotriene Receptor Antagonist
DB00549	Zafirlukast	N0000000083	Leukotriene Receptor Antagonists
DB00549	Zafirlukast	N0000185504	Cytochrome P450 2C9 Inhibitors
DB00549	Zafirlukast	D018927	Anti-Asthmatic Agents
DB00549	Zafirlukast	CHEBI:49159	leukotriene antagonist
DB00549	Zafirlukast	CHEBI:65023	anti-asthmatic agent
DB00549	Zafirlukast	D006727	Hormone Antagonists
DB00549	Zafirlukast	D020024	Leukotriene Antagonists
DB00549	Zafirlukast	D019141	Respiratory System Agents
DB00550	Propylthiouracil	N0000175918	Thyroid Hormone Synthesis Inhibitor
DB00550	Propylthiouracil	N0000175917	Thyroid Hormone Synthesis Inhibitors
DB00550	Propylthiouracil	CHEBI:50671	antithyroid drug
DB00550	Propylthiouracil	CHEBI:49020	hormone antagonist
DB00550	Propylthiouracil	CHEBI:74529	antidote to paracetamol poisoning
DB00550	Propylthiouracil	D000963	Antimetabolites
DB00550	Propylthiouracil	D013956	Antithyroid Agents
DB00550	Propylthiouracil	D006727	Hormone Antagonists
DB00550	Propylthiouracil	D009676	Noxae
DB00551	Acetohydroxamic Acid	N0000175611	Urease Inhibitor
DB00551	Acetohydroxamic Acid	N0000175087	Urease Inhibitors
DB00551	Acetohydroxamic Acid	D004791	Enzyme Inhibitors
DB00552	Pentostatin	N0000000233	Nucleic Acid Synthesis Inhibitors
DB00552	Pentostatin	N0000175595	Nucleoside Metabolic Inhibitor
DB00552	Pentostatin	D058892	Adenosine Deaminase Inhibitors
DB00552	Pentostatin	D000970	Antineoplastic Agents
DB00552	Pentostatin	D004791	Enzyme Inhibitors
DB00553	Methoxsalen	N0000010217	Photoabsorption
DB00553	Methoxsalen	N0000175984	Photoactivated Radical Generator
DB00553	Methoxsalen	N0000009801	Photosensitizing Activity
DB00553	Methoxsalen	N0000175879	Psoralen
DB00553	Methoxsalen	N0000007909	Psoralens
DB00553	Methoxsalen	CHEBI:50177	dermatologic drug
DB00553	Methoxsalen	CHEBI:35610	antineoplastic agent
DB00553	Methoxsalen	CHEBI:47868	photosensitizing agent
DB00553	Methoxsalen	CHEBI:50684	cross-linking reagent
DB00553	Methoxsalen	D003432	Cross-Linking Reagents
DB00553	Methoxsalen	D003879	Dermatologic Agents
DB00553	Methoxsalen	D007202	Indicators and Reagents
DB00553	Methoxsalen	D017319	Photosensitizing Agents
DB00553	Methoxsalen	D011838	Radiation-Sensitizing Agents
DB00554	Piroxicam	CHEBI:35480	analgesic
DB00554	Piroxicam	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00554	Piroxicam	CHEBI:35842	antirheumatic drug
DB00554	Piroxicam	CHEBI:50266	prodrug
DB00554	Piroxicam	N0000175721	Nonsteroidal Anti-inflammatory Compounds
DB00554	Piroxicam	N0000175722	Nonsteroidal Anti-inflammatory Drug
DB00554	Piroxicam	D000700	Analgesics
DB00554	Piroxicam	D018712	Analgesics, Non-Narcotic
DB00554	Piroxicam	D000893	Anti-Inflammatory Agents
DB00554	Piroxicam	CHEBI:35842	antirheumatic drug
DB00554	Piroxicam	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00554	Piroxicam	CHEBI:35480	analgesic
DB00554	Piroxicam	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00554	Piroxicam	D018501	Antirheumatic Agents
DB00554	Piroxicam	D016861	Cyclooxygenase Inhibitors
DB00554	Piroxicam	D004791	Enzyme Inhibitors
DB00554	Piroxicam	D018689	Sensory System Agents
DB00555	Lamotrigine	N0000175753	Anti-epileptic Agent
DB00555	Lamotrigine	N0000008486	Decreased Central Nervous System Disorganized Electrical Activity
DB00555	Lamotrigine	N0000175751	Mood Stabilizer
DB00555	Lamotrigine	CHEBI:35623	anticonvulsant
DB00555	Lamotrigine	CHEBI:35477	antimanic drug
DB00555	Lamotrigine	CHEBI:35469	antidepressant
DB00555	Lamotrigine	CHEBI:35481	non-narcotic analgesic
DB00555	Lamotrigine	D000927	Anticonvulsants
DB00555	Lamotrigine	D002121	Calcium Channel Blockers
DB00555	Lamotrigine	D002317	Cardiovascular Agents
DB00555	Lamotrigine	D002491	Central Nervous System Agents
DB00555	Lamotrigine	D018691	Excitatory Amino Acid Antagonists
DB00555	Lamotrigine	D049990	Membrane Transport Modulators
DB00555	Lamotrigine	D018377	Neurotransmitter Agents
DB00555	Lamotrigine	D026941	Sodium Channel Blockers
DB00555	Lamotrigine	D061567	Voltage-Gated Sodium Channel Blockers
DB00556	Perflutren	N0000175864	Contrast Agent for Ultrasound Imaging
DB00556	Perflutren	N0000010259	Ultrasound Contrast Activity
DB00556	Perflutren	D003287	Contrast Media
DB00557	Hydroxyzine	N0000175750	Antihistamine
DB00557	Hydroxyzine	N0000000207	Histamine Receptor Antagonists
DB00557	Hydroxyzine	CHEBI:37955	H1-receptor antagonist
DB00557	Hydroxyzine	CHEBI:35474	anxiolytic drug
DB00557	Hydroxyzine	CHEBI:50177	dermatologic drug
DB00557	Hydroxyzine	CHEBI:59683	antipruritic drug
DB00557	Hydroxyzine	D000982	Antipruritics
DB00557	Hydroxyzine	D003879	Dermatologic Agents
DB00557	Hydroxyzine	D018494	Histamine Agents
DB00557	Hydroxyzine	D006633	Histamine Antagonists
DB00557	Hydroxyzine	D006634	Histamine H1 Antagonists
DB00557	Hydroxyzine	D018377	Neurotransmitter Agents
DB00558	Zanamivir	N0000175524	Neuraminidase Inhibitor
DB00558	Zanamivir	N0000175436	Neuraminidase Inhibitors
DB00558	Zanamivir	D000890	Anti-Infective Agents
DB00558	Zanamivir	CHEBI:52425	EC 3.2.1.18 (exo-alpha-sialidase) inhibitor
DB00558	Zanamivir	D000998	Antiviral Agents
DB00558	Zanamivir	D004791	Enzyme Inhibitors
DB00559	Bosentan	CHEBI:35674	antihypertensive agent
DB00559	Bosentan	CHEBI:51451	endothelin receptor antagonist
DB00559	Bosentan	D000959	Antihypertensive Agents
DB00559	Bosentan	D002317	Cardiovascular Agents
DB00559	Bosentan	D065128	Endothelin Receptor Antagonists
DB00560	Tigecycline	N0000175938	Tetracycline-class Antibacterial
DB00560	Tigecycline	N0000007948	Tetracyclines
DB00560	Tigecycline	D000900	Anti-Bacterial Agents
DB00560	Tigecycline	D000890	Anti-Infective Agents
DB00561	Doxapram	N0000009393	Increased Medullary Respiratory Drive
DB00561	Doxapram	N0000175716	Respiratory Stimulant
DB00561	Doxapram	CHEBI:35337	central nervous system stimulant
DB00561	Doxapram	D002491	Central Nervous System Agents
DB00561	Doxapram	D000697	Central Nervous System Stimulants
DB00561	Doxapram	D019141	Respiratory System Agents
DB00562	Benzthiazide	CHEBI:35498	diuretic
DB00562	Benzthiazide	CHEBI:35674	antihypertensive agent
DB00563	Methotrexate	N0000175584	Folate Analog Metabolic Inhibitor
DB00563	Methotrexate	N0000000111	Folic Acid Metabolism Inhibitors
DB00563	Methotrexate	D000020	Abortifacient Agents, Nonsteroidal
DB00563	Methotrexate	CHEBI:35705	immunosuppressive agent
DB00563	Methotrexate	CHEBI:50691	abortifacient
DB00563	Methotrexate	CHEBI:50177	dermatologic drug
DB00563	Methotrexate	CHEBI:35610	antineoplastic agent
DB00563	Methotrexate	CHEBI:35842	antirheumatic drug
DB00563	Methotrexate	D000963	Antimetabolites
DB00563	Methotrexate	D000964	Antimetabolites, Antineoplastic
DB00563	Methotrexate	D000970	Antineoplastic Agents
DB00563	Methotrexate	D018501	Antirheumatic Agents
DB00563	Methotrexate	D003879	Dermatologic Agents
DB00563	Methotrexate	D004791	Enzyme Inhibitors
DB00563	Methotrexate	D005493	Folic Acid Antagonists
DB00563	Methotrexate	D007155	Immunologic Factors
DB00563	Methotrexate	D007166	Immunosuppressive Agents
DB00563	Methotrexate	D009676	Noxae
DB00563	Methotrexate	D019384	Nucleic Acid Synthesis Inhibitors
DB00563	Methotrexate	D012102	Reproductive Control Agents
DB00564	Carbamazepine	N0000175753	Anti-epileptic Agent
DB00564	Carbamazepine	N0000008486	Decreased Central Nervous System Disorganized Electrical Activity
DB00564	Carbamazepine	N0000175751	Mood Stabilizer
DB00564	Carbamazepine	N0000185506	Cytochrome P450 3A4 Inducers
DB00564	Carbamazepine	N0000191266	Cytochrome P450 1A2 Inducers
DB00564	Carbamazepine	N0000187064	Cytochrome P450 2B6 Inducers
DB00564	Carbamazepine	N0000185507	Cytochrome P450 2C9 Inducers
DB00564	Carbamazepine	N0000185607	Cytochrome P450 2C19 Inducers
DB00564	Carbamazepine	D000700	Analgesics
DB00564	Carbamazepine	D018712	Analgesics, Non-Narcotic
DB00564	Carbamazepine	CHEBI:88188	drug allergen
DB00564	Carbamazepine	CHEBI:35481	non-narcotic analgesic
DB00564	Carbamazepine	CHEBI:35480	analgesic
DB00564	Carbamazepine	CHEBI:35477	antimanic drug
DB00564	Carbamazepine	CHEBI:35623	anticonvulsant
DB00564	Carbamazepine	CHEBI:64370	glutamate transporter activator
DB00564	Carbamazepine	D000927	Anticonvulsants
DB00564	Carbamazepine	D018692	Antimanic Agents
DB00564	Carbamazepine	D002491	Central Nervous System Agents
DB00564	Carbamazepine	D002492	Central Nervous System Depressants
DB00564	Carbamazepine	D065701	Cytochrome P-450 CYP3A Inducers
DB00564	Carbamazepine	D011619	Psychotropic Drugs
DB00564	Carbamazepine	D018689	Sensory System Agents
DB00564	Carbamazepine	D014149	Tranquilizing Agents
DB00565	Cisatracurium Besylate	N0000175732	Neuromuscular Nondepolarizing Blockade
DB00565	Cisatracurium Besylate	N0000175720	Nondepolarizing Neuromuscular Blocker
DB00565	Cisatracurium Besylate	CHEBI:51371	muscle relaxant
DB00565	Cisatracurium Besylate	CHEBI:48878	nicotinic antagonist
DB00565	Cisatracurium Besylate	D009465	Neuromuscular Agents
DB00565	Cisatracurium Besylate	D009466	Neuromuscular Blocking Agents
DB00566	Succimer	N0000175962	Lead Chelating Activity
DB00566	Succimer	N0000175963	Lead Chelator
DB00566	Succimer	D000931	Antidotes
DB00566	Succimer	D002614	Chelating Agents
DB00566	Succimer	D020011	Protective Agents
DB00566	Succimer	D064449	Sequestering Agents
DB00567	Cephalexin	N0000175488	Cephalosporin Antibacterial
DB00567	Cephalexin	N0000011161	Cephalosporins
DB00567	Cephalexin	D000900	Anti-Bacterial Agents
DB00567	Cephalexin	D000890	Anti-Infective Agents
DB00567	Cephalexin	CHEBI:36047	antibacterial drug
DB00568	Cinnarizine	CHEBI:50919	antiemetic
DB00568	Cinnarizine	CHEBI:37956	histamine antagonist
DB00568	Cinnarizine	CHEBI:48876	muscarinic antagonist
DB00568	Cinnarizine	CHEBI:50857	anti-allergic agent
DB00568	Cinnarizine	CHEBI:37955	H1-receptor antagonist
DB00568	Cinnarizine	D002121	Calcium Channel Blockers
DB00568	Cinnarizine	D002317	Cardiovascular Agents
DB00568	Cinnarizine	D018494	Histamine Agents
DB00568	Cinnarizine	D006633	Histamine Antagonists
DB00568	Cinnarizine	D006634	Histamine H1 Antagonists
DB00568	Cinnarizine	D049990	Membrane Transport Modulators
DB00568	Cinnarizine	D018377	Neurotransmitter Agents
DB00569	Fondaparinux sodium	N0000175637	Factor Xa Inhibitor
DB00569	Fondaparinux sodium	N0000175635	Factor Xa Inhibitors
DB00569	Fondaparinux sodium	D000925	Anticoagulants
DB00569	Fondaparinux sodium	D006401	Hematologic Agents
DB00570	Vinblastine	N0000175612	Vinca Alkaloid
DB00570	Vinblastine	N0000007780	Vinca Alkaloids
DB00570	Vinblastine	D050256	Antimitotic Agents
DB00570	Vinblastine	D000970	Antineoplastic Agents
DB00570	Vinblastine	D000972	Antineoplastic Agents, Phytogenic
DB00570	Vinblastine	D050257	Tubulin Modulators
DB00571	Propranolol	N0000175556	beta-Adrenergic Blocker
DB00571	Propranolol	D018663	Adrenergic Agents
DB00571	Propranolol	D018674	Adrenergic Antagonists
DB00571	Propranolol	D000319	Adrenergic beta-Antagonists
DB00571	Propranolol	D000889	Anti-Arrhythmia Agents
DB00571	Propranolol	CHEBI:35674	antihypertensive agent
DB00571	Propranolol	CHEBI:35530	beta-adrenergic antagonist
DB00571	Propranolol	CHEBI:35474	anxiolytic drug
DB00571	Propranolol	CHEBI:38070	anti-arrhythmia drug
DB00571	Propranolol	CHEBI:35620	vasodilator agent
DB00571	Propranolol	D000959	Antihypertensive Agents
DB00571	Propranolol	D002317	Cardiovascular Agents
DB00571	Propranolol	D018377	Neurotransmitter Agents
DB00571	Propranolol	D014665	Vasodilator Agents
DB00572	Atropine	N0000175574	Anticholinergic
DB00572	Atropine	N0000175700	Cholinergic Muscarinic Antagonist
DB00572	Atropine	N0000000125	Cholinergic Muscarinic Antagonists
DB00572	Atropine	D000759	Adjuvants, Anesthesia
DB00572	Atropine	D000889	Anti-Arrhythmia Agents
DB00572	Atropine	D018927	Anti-Asthmatic Agents
DB00572	Atropine	CHEBI:38070	anti-arrhythmia drug
DB00572	Atropine	CHEBI:60807	anaesthesia adjuvant
DB00572	Atropine	CHEBI:50513	mydriatic agent
DB00572	Atropine	CHEBI:50370	parasympatholytic
DB00572	Atropine	CHEBI:35523	bronchodilator agent
DB00572	Atropine	CHEBI:48876	muscarinic antagonist
DB00572	Atropine	D001993	Bronchodilator Agents
DB00572	Atropine	D002317	Cardiovascular Agents
DB00572	Atropine	D002491	Central Nervous System Agents
DB00572	Atropine	D018678	Cholinergic Agents
DB00572	Atropine	D018680	Cholinergic Antagonists
DB00572	Atropine	D018727	Muscarinic Antagonists
DB00572	Atropine	D009184	Mydriatics
DB00572	Atropine	D018377	Neurotransmitter Agents
DB00572	Atropine	D010276	Parasympatholytics
DB00572	Atropine	D019141	Respiratory System Agents
DB00573	Fenoprofen	N0000175721	Nonsteroidal Anti-inflammatory Compounds
DB00573	Fenoprofen	N0000175722	Nonsteroidal Anti-inflammatory Drug
DB00573	Fenoprofen	D000700	Analgesics
DB00573	Fenoprofen	D018712	Analgesics, Non-Narcotic
DB00573	Fenoprofen	D000893	Anti-Inflammatory Agents
DB00573	Fenoprofen	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB00573	Fenoprofen	CHEBI:35475	non-steroidal anti-inflammatory drug
DB00573	Fenoprofen	CHEBI:35493	antipyretic
DB00573	Fenoprofen	CHEBI:35481	non-narcotic analgesic
DB00573	Fenoprofen	D018501	Antirheumatic Agents
DB00573	Fenoprofen	D016861	Cyclooxygenase Inhibitors
DB00573	Fenoprofen	D004791	Enzyme Inhibitors
DB00573	Fenoprofen	D018689	Sensory System Agents
DB00575	Clonidine	N0000009918	Adrenergic alpha2-Agonists
DB00575	Clonidine	N0000175554	Central alpha-2 Adrenergic Agonist
DB00575	Clonidine	D018663	Adrenergic Agents
DB00575	Clonidine	D000322	Adrenergic Agonists
DB00575	Clonidine	D058647	Adrenergic alpha-2 Receptor Agonists
DB00575	Clonidine	D000316	Adrenergic alpha-Agonists
DB00575	Clonidine	D000700	Analgesics
DB00575	Clonidine	CHEBI:66991	sympatholytic agent
