GeneID	drugbank_id	drugbank_name	TARGET_NAME	TARGET_FAMILY	ACTION_TYPE	SOURCE	REFERENCE
150	DB00449	Dipivefrin	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201262
150	DB00668	Epinephrine	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201262
150	DB00484	Brimonidine	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL844
150	DB00575	Clonidine	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL134
150	DB00629	Guanabenz	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL420
150	DB00633	Dexmedetomidine	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL778
150	DB00668	Epinephrine	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL679
150	DB00692	Phentolamine	Alpha-2A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200873
150	DB00697	Tizanidine	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1079
150	DB00797	Tolazoline	Alpha-2A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL770
150	DB00925	Phenoxybenzamine	Alpha-2A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL753
150	DB00964	Apraclonidine	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL647
150	DB00968	Methyldopa	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL718
150	DB01018	Guanfacine	Alpha-2A adrenergic receptor	GPCR	AGONIST	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/022037s011lbl.pdf
150	DB01392	Yohimbine	Alpha-2A adrenergic receptor	GPCR	ANTAGONIST	IUPHAR	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=102
150	DB04948	Lofexidine	Alpha-2A adrenergic receptor	GPCR	AGONIST	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/20040696
150	DB06707	Levonordefrin	Adrenergic receptor alpha-2	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL677
150	DB06711	Naphazoline	Alpha-2A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL761
4316	DB00254	Doxycycline	Matrilysin	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200567
5159	DB00398	Sorafenib	Platelet-derived growth factor receptor beta	Kinase	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1336
5159	DB00619	Imatinib	Platelet-derived growth factor receptor beta	Kinase	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1642
5159	DB01254	Dasatinib	Platelet-derived growth factor receptor beta	Kinase	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1421
5159	DB01268	Sunitinib	Platelet-derived growth factor receptor beta	Kinase	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL535
5159	DB06589	Pazopanib	Platelet-derived growth factor receptor beta	Kinase	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201733
5422	DB00441	Gemcitabine	DNA polymerase (alpha/delta/epsilon)	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL888
5422	DB00631	Clofarabine	DNA polymerase alpha catalytic subunit	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1750
5422	DB00987	Cytarabine	DNA polymerase (alpha/delta/epsilon)	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL803
240	DB00244	Mesalazine	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL425
240	DB01250	Olsalazine	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL425
240	DB00244	Mesalazine	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200760
240	DB01014	Balsalazide	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200760
240	DB00244	Mesalazine	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL421
240	DB00795	Sulfasalazine	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL421
240	DB00244	Mesalazine	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL704
240	DB00744	Zileuton	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL93
240	DB00939	Meclofenamic acid	Arachidonate 5-lipoxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL876
12933444	DB00828	Fosfomycin	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1757
947703	DB00828	Fosfomycin	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1757
12934404	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
12934404	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
12934404	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
947794	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
947794	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
947794	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
12930353	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
12930353	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
12930353	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
948160	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
948160	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
948160	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
12933965	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
12933965	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
12933965	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
948487	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
948487	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
948487	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
12934478	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
12934478	DB01045	Rifampicin	DNA-directed RNA polymerase subunit beta	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL374478
12934478	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
12934478	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
948488	DB00615	Rifabutin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL444633
948488	DB01045	Rifampicin	DNA-directed RNA polymerase subunit beta	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL374478
948488	DB01201	Rifapentine	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1660
948488	DB01220	Rifaximin	Bacterial DNA-directed RNA polymerase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1617
12933205	DB00440	Trimethoprim	Dihydrofolate reductase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL22
944790	DB00440	Trimethoprim	Dihydrofolate reductase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL22
12932492	DB00259	Sulfanilamide	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL21
12932492	DB00263	Sulfisoxazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL453
12932492	DB00359	Sulfadiazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL439
12932492	DB00576	Sulfamethizole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1191
12932492	DB00634	Sulfacetamide	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200416
12932492	DB00664	Sulfametopyrazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1525826
12932492	DB00891	Sulfapyridine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL700
12932492	DB01015	Sulfamethoxazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL443
12932492	DB01581	Sulfamerazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL438
12932492	DB01582	Sulfamethazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL446
12932492	DB05245	Silver sulfadiazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL439
12932492	DB06147	Sulfathiazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL437
12932492	DB06729	Sulfaphenazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1109
12932492	DB06795	Mafenide	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL419
947691	DB00259	Sulfanilamide	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL21
947691	DB00263	Sulfisoxazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL453
947691	DB00359	Sulfadiazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL439
947691	DB00576	Sulfamethizole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1191
947691	DB00634	Sulfacetamide	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200416
947691	DB00664	Sulfametopyrazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1525826
947691	DB00891	Sulfapyridine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL700
947691	DB01015	Sulfamethoxazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL443
947691	DB01581	Sulfamerazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL438
947691	DB01582	Sulfamethazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL446
947691	DB05245	Silver sulfadiazine	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL439
947691	DB06147	Sulfathiazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL437
947691	DB06729	Sulfaphenazole	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1109
947691	DB06795	Mafenide	Dihydropteroate synthase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL419
12930918	DB00229	Cefotiam	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1296
12930918	DB00267	Cefmenoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201086
12930918	DB00274	Cefmetazole	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201118
12930918	DB00319	Piperacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200820
12930918	DB00415	Ampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL453388
12930918	DB00417	Penicillin V	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200852
12930918	DB00430	Cefpiramide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201204
12930918	DB00456	Cefalotin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL617
12930918	DB00493	Cefotaxime	Penicillin-binding protein 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1010
12930918	DB00535	Cefdinir	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL927
12930918	DB00567	Cephalexin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1727
12930918	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1596
12930918	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1214
12930918	DB00671	Cefixime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1541
12930918	DB00689	Cephaloglycin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200971
12930918	DB00833	Cefaclor	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201018
12930918	DB00923	Ceforanide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201046
12930918	DB00948	Mezlocillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1731
12930918	DB01000	Cyclacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200356
12930918	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200651
12930918	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1223
12930918	DB01060	Amoxicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1082
12930918	DB01066	Cefditoren	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454446
12930918	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1095930
12930918	DB01112	Cefuroxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1436
12930918	DB01139	Cefapirin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1599
12930918	DB01140	Cefadroxil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1644
12930918	DB01212	Ceftriaxone	Penicillin-binding protein 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL161
12930918	DB01327	Cefazolin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200523
12930918	DB01328	Cefonicid	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1601
12930918	DB01329	Cefoperazone	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL507674
12930918	DB01330	Cefotetan	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL474579
12930918	DB01331	Cefoxitin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL996
12930918	DB01332	Ceftizoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL528
12930918	DB01333	Cefradine	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1604
12930918	DB01413	Cefepime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL186
12930918	DB01415	Ceftibuten	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1605
12930918	DB01598	Imipenem	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL43708
12930918	DB01602	Bacampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1583
12930918	DB01607	Ticarcillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1449
12930918	DB06590	Ceftaroline fosamil	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL454983
945240	DB00229	Cefotiam	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1296
945240	DB00267	Cefmenoxime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201086
945240	DB00274	Cefmetazole	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201118
945240	DB00319	Piperacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200820
945240	DB00415	Ampicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL453388
945240	DB00417	Penicillin V	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200852
945240	DB00430	Cefpiramide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201204
945240	DB00456	Cefalotin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL617
945240	DB00493	Cefotaxime	Penicillin-binding protein 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1010
945240	DB00535	Cefdinir	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL927
945240	DB00567	Cephalexin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1727
945240	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1596
945240	DB00578	Carbenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1214
945240	DB00671	Cefixime	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1541
945240	DB00689	Cephaloglycin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200971
945240	DB00833	Cefaclor	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201018
945240	DB00923	Ceforanide	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201046
945240	DB00948	Mezlocillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1731
945240	DB01000	Cyclacillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200356
945240	DB01053	Benzylpenicillin	Bacterial penicillin-binding protein	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200651
