class_id	class_name	class_source	class_type	url
N0000009982	Decreased Sebaceous Gland Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000009982
N0000175085	Microtubule Inhibition	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175085
N0000175359	Increased Diuresis	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175359
N0000175366	Increased Diuresis at Loop of Henle	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175366
N0000175372	Appetite Suppression	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175372
N0000175379	Arteriolar Vasodilation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175379
N0000175550	Decreased Immunologic Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175550
N0000175628	Decreased Histamine Release	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175628
N0000175629	Increased Histamine Release	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175629
N0000175632	Decreased Fibrinolysis	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175632
N0000175644	Decreased Autonomic Ganglionic Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175644
N0000175650	Decreased Sympathetic Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175650
N0000175651	Increased Sympathetic Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175651
N0000175728	Central Nervous System Depression	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175728
N0000175729	Central Nervous System Stimulation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175729
N0000175730	Centrally-mediated Muscle Relaxation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175730
N0000175732	Neuromuscular Nondepolarizing Blockade	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175732
N0000175733	Neuromuscular Depolarizing Blockade	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175733
N0000175735	Decreased Striated Muscle Tone	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175735
N0000175830	Inhibit Ovum Fertilization	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175830
N0000175851	Depigmenting Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175851
N0000175914	Increased Coagulation Factor VIII Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175914
N0000175915	Increased Coagulation Factor VIII Concentration	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175915
N0000175960	Increased Glutathione Concentration	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175960
N0000175965	Increased Prothrombin Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175965
N0000175969	Increased Megakaryocyte Maturation	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175969
N0000175970	Increased Platelet Production	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175970
N0000175972	Decreased Platelet Production	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175972
N0000175975	General Anesthesia	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175975
N0000175976	Local Anesthesia	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175976
N0000175982	Reversed Anticoagulation Activity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000175982
N0000178324	Increased Hematopoietic Stem Cell Mobilization	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000178324
N0000178477	Decreased Blood Pressure	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000178477
N0000178478	Increased Blood Pressure	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000178478
N0000184306	Cell-mediated Immunity	FDA	Physiologic Effect	http://purl.bioontology.org/ontology/NDFRT/N0000184306
